110221379296164374925	393	https://picasaweb.google.com/110221379296164374925/20160204#6247269694706750770	Takei_Sara	NMB48\TEAM_M	武井紗良	6247269697985494849
110411931274245584822	1121	https://picasaweb.google.com/110411931274245584822/6310541691723091681#6310541688083259490	Takeuchi_Saki	SKE48\Kenkyuusei	竹内彩姫	6310541691723091681
110515811233847190239	5195	https://picasaweb.google.com/110515811233847190239/6310498946187774561#6310498944778460514	Yagura_Fuuko	NMB48\TEAM_M	矢倉楓子	6310498946187774561
110685439567308953513	101	https://picasaweb.google.com/110685439567308953513/6308464531509454321#6308464530835674210	Frieska_Anastasia_Laksani	JKT48\TEAM_J	Frieska Anastasia Laksani	6308464531509454321
110723563001146503636	1738	https://picasaweb.google.com/110723563001146503636/6310734713844790289#6310734716995898338	Fukagawa_Maiko	HKT48\TEAM_KIV	深川舞子	6310734713844790289
110865913368376328033	329	https://picasaweb.google.com/110865913368376328033/6310182497679623537#6310182496681897938	Hirajima_Natsumi	other	平嶋夏海	6310182497679623537
111001986183198441065	939	https://picasaweb.google.com/111001986183198441065/20151207#6225190651819276082	Kizaki_Yuria	AKB48\TEAM_4	木﨑ゆりあ	6225190652932446225
111136800343581363734	2323	https://picasaweb.google.com/111136800343581363734/20150830#6188725060401472338	Ota_Yuuri	NMB48\TEAM_N	太田夢莉	6188725062002635873
111167834152662625124	41	https://picasaweb.google.com/111167834152662625124/2016040202#6268842563781778466	Uno_Mizuki	NMB48\TEAM_M	鵜野みずき	6268842566673921713
111203448838287391228	1060	https://picasaweb.google.com/111203448838287391228/6290498895417088529#6290498893820595874	Akashi_Natsuko	NMB48\Kenkyuusei	明石奈津子	6290498895417088529
111253632744203791499	3605	https://picasaweb.google.com/111253632744203791499/20160317#6262879715226112274	Takeuchi_Mai	SKE48\TEAM_S	竹内舞	6262879716591324833
111353003766284590010	2361	https://picasaweb.google.com/111353003766284590010/20160306#6258953055879288770	Kawakami_Chihiro	NMB48\TEAM_BII	川上千尋	6258953054538176369
111363964900769496942	2932	https://picasaweb.google.com/111363964900769496942/6310522562823605329#6310522564071048738	Shimono_Yuki	HKT48\TEAM_KIV	下野由貴	6310522562823605329
111577742898202735013	1818	https://picasaweb.google.com/111577742898202735013/6307946620047457089#6307946618648183778	Kamata_Natsuki	SKE48\Kenkyuusei	鎌田菜月	6307946620047457089
111726993387349262398	1990	https://picasaweb.google.com/111726993387349262398/20151019#6207019278471436754	Kinoshita_Haruna	NMB48\TEAM_BII	木下春奈	6207019277716657521
111886243683596094429	66	https://picasaweb.google.com/111886243683596094429/2014102202#6072681697099180722	Watanabe_Mayu	AKB48\TEAM_B	渡辺麻友	6072681698989049313
111907069956262615426	3259	https://picasaweb.google.com/111907069956262615426/6306086523737055121#6306086524838148690	Kodama_Haruka	HKT48\TEAM_H	兒玉遥	6306086523737055121
112032441622289470235	67	https://picasaweb.google.com/112032441622289470235/83113#5918241184887646994	Jessica_Vania_Widjaja	JKT48\TEAM_J	Jessica Vania Widjaja	5918241185185896961
112054336332152179826	1851	https://picasaweb.google.com/112054336332152179826/6310549125563737425#6310549130836427234	Ueno_Haruka	HKT48\TEAM_H	上野遥	6310549125563737425
112073936670845640520	1013	https://picasaweb.google.com/112073936670845640520/6310515529850687153#6310515527491316434	Okada_Ayaka	AKB48\TEAM_4	岡田彩花	6310515529850687153
112196801092533679445	986	https://picasaweb.google.com/112196801092533679445/6290857158607316337#6290857157918051186	Iwahana_Shino	HKT48\TEAM_KIV	岩花詩乃	6290857158607316337
112303747535405730870	1848	https://picasaweb.google.com/112303747535405730870/6310127846072955201#6310127844707013762	Tanaka_Yuka	HKT48\TEAM_KIV	田中優香	6310127846072955201
112309691086068535265	1061	https://picasaweb.google.com/112309691086068535265/6287308580406120481#6287308578363743314	Sato_Sumire	SKE48\TEAM_E	佐藤すみれ	6287308580406120481
112423184237495121448	1530	https://picasaweb.google.com/112423184237495121448/6310530525338165281#6310530529526616642	Murayama_Yuiri	AKB48\TEAM_4	村山彩希	6310530525338165281
112701883011655108252	68	https://picasaweb.google.com/112701883011655108252/2203201602#6264799616535927842	Sonia_Natalia	JKT48\TEAM_J	Sonia Natalia	6264799618194595505
112785696079251630139	174	https://picasaweb.google.com/112785696079251630139/12914#5974268732897414418	Rica_Leyona	JKT48\TEAM_J	Rica Leyona	5974268735220383441
112809008708989184267	2732	https://picasaweb.google.com/112809008708989184267/6310537904240305729#6310537907551928562	Kumazawa_Serina	HKT48\TEAM_KIV	熊沢世莉奈	6310537904240305729
112984877710421269938	2107	https://picasaweb.google.com/112984877710421269938/6287838931500844273#6287838929225812210	Kato_Rena	AKB48\TEAM_4	加藤玲奈	6287838931500844273
113029702385411102951	1224	https://picasaweb.google.com/113029702385411102951/20150828#6187991002645648882	Maeda_Ami	AKB48\TEAM_A	前田亜美	6187991009167890433
113093719902034350018	1444	https://picasaweb.google.com/113093719902034350018/6285663715777497297#6285663715679123826	Oshima_Ryoka	AKB48\TEAM_B	大島涼花	6285663715777497297
113163959577431341409	1590	https://picasaweb.google.com/113163959577431341409/6309771824552973953#6309771826864742754	Okada_Nana	AKB48\TEAM_4	岡田奈々	6309771824552973953
113175170244847276511	505	https://picasaweb.google.com/113175170244847276511/20150313#6125627980772656018	Minegishi_Minami	AKB48\TEAM_4	峯岸みなみ	6125627983100308449
